pickup_time,trip_distance,fare,duration_min,speed_mph,ghost_reason
2025-04-01T00:15:27.000000,0.0,20.0,0.05,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T00:03:57.000000,0.0,3.0,0.18333333333333332,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T01:01:08.000000,0.0,10.0,0.05,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T02:49:03.000000,0.0,3.0,3.35,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T04:33:49.000000,0.0,40.5,22.733333333333334,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T05:25:25.000000,0.0,35.5,20.866666666666667,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T04:15:09.000000,0.0,20.0,62.916666666666664,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T06:17:44.000000,0.0,30.5,19.45,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T06:17:45.000000,0.0,47.5,24.916666666666668,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T07:48:17.000000,0.0,10.0,0.08333333333333333,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T07:18:38.000000,0.0,21.5,29.05,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T07:21:49.000000,0.0,20.0,0.08333333333333333,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T07:27:05.000000,0.0,16.5,7.783333333333333,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T07:34:47.000000,0.0,10.7,11.766666666666666,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T08:16:57.000000,0.0,42.5,78.4,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T08:51:54.000000,0.0,4.4,2.466666666666667,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T08:56:29.000000,0.0,16.5,8.733333333333333,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T08:37:16.000000,0.0,11.0,0.03333333333333333,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T09:06:20.000000,0.0,45.0,0.08333333333333333,0.0,"Teleporter (<1min, >$20)"
2025-04-01T09:51:48.000000,0.0,21.5,22.55,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T09:53:02.000000,0.0,12.0,0.06666666666666667,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T09:53:19.000000,0.0,21.5,24.083333333333332,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T09:20:52.000000,0.0,20.5,13.233333333333333,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T09:57:51.000000,0.0,15.5,5.216666666666667,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T09:34:41.000000,0.0,21.5,24.5,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T09:16:54.000000,0.0,10.0,10.366666666666667,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T09:57:24.000000,0.0,10.7,11.65,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T09:12:23.000000,0.0,27.5,38.95,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T09:07:33.000000,0.0,34.5,40.53333333333333,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T10:42:05.000000,0.0,7.9,7.716666666666667,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T10:52:36.000000,0.0,15.0,0.08333333333333333,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T10:05:09.000000,0.0,18.5,9.7,0.0,"Stationary Ride (0mi, >$0)"
2025-04-02T10:27:22.000000,0.09,10.0,0.06666666666666667,74.31192660550458,Impossible Physics (>65mph)
2025-04-01T10:33:14.000000,0.0,17.5,11.116666666666667,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T10:41:29.000000,0.0,11.4,13.266666666666666,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T11:57:54.000000,0.0,18.5,14.333333333333334,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T11:27:44.000000,0.0,31.5,23.016666666666666,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T11:21:17.000000,0.0,22.5,31.4,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T11:56:39.000000,0.0,5.1,3.9,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T11:43:37.000000,0.0,18.5,8.466666666666667,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T11:01:11.000000,0.0,7.0,0.21666666666666667,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T11:38:16.000000,0.0,16.5,18.65,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T11:58:57.000000,0.0,3.0,0.2,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T12:22:48.000000,0.0,42.5,39.233333333333334,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T12:54:53.000000,0.0,22.5,32.2,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T12:51:48.000000,0.0,44.5,51.016666666666666,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T12:27:55.000000,0.0,20.5,18.216666666666665,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T12:52:11.000000,0.0,71.5,57.36666666666667,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T12:36:45.000000,0.0,17.5,11.783333333333333,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T12:16:07.000000,0.0,17.5,16.75,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T12:52:02.000000,0.0,27.5,23.95,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T13:42:59.000000,0.0,24.5,39.78333333333333,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T13:58:40.000000,0.0,36.5,23.133333333333333,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T13:35:48.000000,0.0,9.0,0.05,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T13:55:42.000000,0.0,11.4,12.383333333333333,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T14:19:06.000000,0.0,30.5,37.083333333333336,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T14:51:57.000000,0.0,20.5,26.55,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T14:09:27.000000,0.0,30.5,73.28333333333333,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T15:22:35.000000,0.0,28.5,25.05,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T15:38:30.000000,0.0,22.5,33.2,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T15:12:18.000000,0.0,22.6,0.0,0.0,"Teleporter (<1min, >$20)"
2025-04-01T15:39:19.000000,0.0,38.5,30.03333333333333,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T15:40:33.000000,0.0,33.5,66.18333333333334,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T15:19:45.000000,0.0,43.5,30.65,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T15:46:01.000000,0.0,32.5,40.8,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T15:11:09.000000,0.0,3.0,0.4,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T16:51:43.000000,1.9,3.0,0.08333333333333333,1276.1194029850744,Impossible Physics (>65mph)
2025-04-01T16:56:43.000000,0.0,22.5,33.5,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T16:41:33.000000,0.0,30.5,34.43333333333333,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T16:12:10.000000,0.0,31.5,37.733333333333334,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T16:59:51.000000,0.0,25.0,0.08333333333333333,0.0,"Teleporter (<1min, >$20)"
2025-04-01T16:54:19.000000,0.0,37.5,48.56666666666666,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T16:04:00.000000,0.0,36.5,58.11666666666667,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T16:34:03.000000,0.0,42.5,38.88333333333333,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T16:55:38.000000,0.0,3.0,0.23333333333333334,0.0,"Stationary Ride (0mi, >$0)"
2025-04-01T17:37:05.000000,0.0,23.5,29.78333333333333,0.0,"Stationary Ride (0mi, >$0)"
