pickup_time,trip_distance,fare,duration_min,speed_mph,ghost_reason
2025-02-01T00:24:21.000000,0.0,14.0,0.016666666666666666,0.0,"Stationary Ride (0mi, >$0)"
2025-02-01T01:02:17.000000,0.0,7.0,2.4166666666666665,0.0,"Stationary Ride (0mi, >$0)"
2025-02-01T01:47:59.000000,0.0,15.0,0.1,0.0,"Stationary Ride (0mi, >$0)"
2025-02-01T02:45:29.000000,11.1,3.0,0.23333333333333334,2782.7298050139275,Impossible Physics (>65mph)
2025-02-01T02:06:23.000000,0.0,45.0,0.05,0.0,"Teleporter (<1min, >$20)"
2025-02-01T02:54:49.000000,0.0,15.0,0.45,0.0,"Stationary Ride (0mi, >$0)"
2025-02-01T03:46:45.000000,6.17,49.0,0.06666666666666667,5094.495412844037,Impossible Physics (>65mph)
2025-02-01T03:44:47.000000,0.03,45.0,0.21666666666666667,8.083832335329342,"Teleporter (<1min, >$20)"
2025-02-01T04:37:32.000000,0.05,20.0,0.03333333333333333,76.27118644067797,Impossible Physics (>65mph)
2025-02-01T04:33:57.000000,0.18,19.0,0.05,192.85714285714286,Impossible Physics (>65mph)
2025-02-01T04:12:20.000000,0.0,52.5,35.11666666666667,0.0,"Stationary Ride (0mi, >$0)"
2025-02-01T04:05:26.000000,0.0,50.0,0.05,0.0,"Teleporter (<1min, >$20)"
2025-02-01T05:07:09.000000,5.2,3.0,0.08333333333333333,3492.5373134328356,Impossible Physics (>65mph)
2025-02-01T05:48:14.000000,0.15,15.0,0.016666666666666666,397.05882352941177,Impossible Physics (>65mph)
2025-02-01T05:01:44.000000,0.0,14.0,0.13333333333333333,0.0,"Stationary Ride (0mi, >$0)"
2025-02-01T07:55:44.000000,0.0,23.5,12.433333333333334,0.0,"Stationary Ride (0mi, >$0)"
2025-02-01T07:43:43.000000,0.0,8.6,13.633333333333333,0.0,"Stationary Ride (0mi, >$0)"
2025-02-01T07:14:15.000000,0.29,15.0,0.05,310.7142857142857,Impossible Physics (>65mph)
2025-02-01T07:45:33.000000,0.0,3.0,0.26666666666666666,0.0,"Stationary Ride (0mi, >$0)"
2025-02-01T08:37:19.000000,0.0,62.5,42.88333333333333,0.0,"Stationary Ride (0mi, >$0)"
2025-02-01T08:18:42.000000,0.0,26.5,11.933333333333334,0.0,"Stationary Ride (0mi, >$0)"
2025-02-01T08:12:03.000000,0.9,3.0,0.3,176.47058823529412,Impossible Physics (>65mph)
2025-02-01T09:04:17.000000,0.0,7.9,7.883333333333333,0.0,"Stationary Ride (0mi, >$0)"
2025-02-01T09:41:38.000000,0.0,7.9,8.616666666666667,0.0,"Stationary Ride (0mi, >$0)"
2025-02-01T09:01:41.000000,0.0,17.5,14.433333333333334,0.0,"Stationary Ride (0mi, >$0)"
2025-02-01T09:08:26.000000,0.0,16.5,5.9,0.0,"Stationary Ride (0mi, >$0)"
2025-02-01T09:46:15.000000,0.0,18.5,12.783333333333333,0.0,"Stationary Ride (0mi, >$0)"
2025-02-01T10:05:46.000000,0.0,33.5,22.05,0.0,"Stationary Ride (0mi, >$0)"
2025-02-01T10:49:22.000000,0.0,7.2,6.683333333333334,0.0,"Stationary Ride (0mi, >$0)"
2025-02-01T10:58:42.000000,0.0,4.4,2.9833333333333334,0.0,"Stationary Ride (0mi, >$0)"
2025-02-01T10:58:08.000000,0.0,10.0,0.05,0.0,"Stationary Ride (0mi, >$0)"
2025-02-01T10:34:25.000000,0.0,3.0,0.06666666666666667,0.0,"Stationary Ride (0mi, >$0)"
2025-02-01T10:00:58.000000,0.0,17.5,10.366666666666667,0.0,"Stationary Ride (0mi, >$0)"
2025-02-01T10:13:32.000000,0.0,28.5,24.966666666666665,0.0,"Stationary Ride (0mi, >$0)"
2025-02-01T10:01:59.000000,0.0,20.0,0.05,0.0,"Stationary Ride (0mi, >$0)"
2025-02-01T10:37:22.000000,0.0,11.4,12.666666666666666,0.0,"Stationary Ride (0mi, >$0)"
2025-02-01T11:35:44.000000,0.0,20.5,15.033333333333333,0.0,"Stationary Ride (0mi, >$0)"
2025-02-01T11:25:10.000000,0.0,4.4,2.7666666666666666,0.0,"Stationary Ride (0mi, >$0)"
2025-02-01T11:50:33.000000,0.0,12.1,13.966666666666667,0.0,"Stationary Ride (0mi, >$0)"
2025-02-01T11:46:13.000000,0.0,3.0,0.5166666666666666,0.0,"Stationary Ride (0mi, >$0)"
2025-02-01T11:42:15.000000,0.0,32.5,31.383333333333333,0.0,"Stationary Ride (0mi, >$0)"
2025-02-01T11:03:51.000000,0.47,35.0,0.05,503.57142857142856,Impossible Physics (>65mph)
2025-02-01T11:13:24.000000,0.0,6.5,5.966666666666667,0.0,"Stationary Ride (0mi, >$0)"
2025-02-01T12:30:49.000000,0.0,20.5,20.683333333333334,0.0,"Stationary Ride (0mi, >$0)"
2025-02-01T12:53:08.000000,0.0,14.5,4.833333333333333,0.0,"Stationary Ride (0mi, >$0)"
2025-02-01T13:12:59.000000,0.0,15.0,0.05,0.0,"Stationary Ride (0mi, >$0)"
2025-02-01T13:00:32.000000,0.0,18.5,12.716666666666667,0.0,"Stationary Ride (0mi, >$0)"
2025-02-01T13:16:25.000000,0.0,3.7,1.2666666666666666,0.0,"Stationary Ride (0mi, >$0)"
2025-02-01T13:06:15.000000,0.09,15.4,0.05,96.42857142857143,Impossible Physics (>65mph)
2025-02-01T14:15:39.000000,0.0,20.0,0.03333333333333333,0.0,"Stationary Ride (0mi, >$0)"
2025-02-01T14:08:19.000000,0.0,3.0,0.0,0.0,"Stationary Ride (0mi, >$0)"
2025-02-01T14:18:35.000000,0.0,45.5,1.5833333333333333,0.0,"Stationary Ride (0mi, >$0)"
2025-02-01T14:04:19.000000,0.0,7.9,7.083333333333333,0.0,"Stationary Ride (0mi, >$0)"
2025-02-01T14:06:12.000000,0.0,49.5,47.766666666666666,0.0,"Stationary Ride (0mi, >$0)"
2025-02-01T15:26:16.000000,0.0,5.8,4.55,0.0,"Stationary Ride (0mi, >$0)"
2025-02-01T15:37:06.000000,0.0,17.7,21.616666666666667,0.0,"Stationary Ride (0mi, >$0)"
2025-02-01T15:42:25.000000,0.04,25.0,0.16666666666666666,13.8996138996139,"Teleporter (<1min, >$20)"
2025-02-01T15:04:59.000000,0.0,54.5,60.983333333333334,0.0,"Stationary Ride (0mi, >$0)"
2025-02-01T16:02:28.000000,0.0,12.0,477.5333333333333,0.0,"Stationary Ride (0mi, >$0)"
2025-02-01T16:30:00.000000,0.1,28.5,-7.433333333333334,-0.8078269455165604,"Teleporter (<1min, >$20)"
2025-02-01T16:07:59.000000,0.0,11.4,12.416666666666666,0.0,"Stationary Ride (0mi, >$0)"
2025-02-01T16:36:56.000000,0.0,6.5,5.566666666666666,0.0,"Stationary Ride (0mi, >$0)"
2025-02-01T16:37:38.000000,0.0,27.5,42.85,0.0,"Stationary Ride (0mi, >$0)"
2025-02-01T16:14:19.000000,0.0,5.8,4.216666666666667,0.0,"Stationary Ride (0mi, >$0)"
2025-02-01T16:28:51.000000,0.0,61.5,69.86666666666666,0.0,"Stationary Ride (0mi, >$0)"
2025-02-01T16:27:30.000000,0.0,23.5,38.38333333333333,0.0,"Stationary Ride (0mi, >$0)"
2025-02-01T16:31:40.000000,0.0,28.5,44.88333333333333,0.0,"Stationary Ride (0mi, >$0)"
2025-02-01T17:50:58.000000,0.0,9.1,0.03333333333333333,0.0,"Stationary Ride (0mi, >$0)"
2025-02-01T17:57:04.000000,0.0,6.5,5.566666666666666,0.0,"Stationary Ride (0mi, >$0)"
2025-02-01T17:54:11.000000,0.0,17.5,13.333333333333334,0.0,"Stationary Ride (0mi, >$0)"
2025-02-01T17:38:25.000000,0.02,60.0,0.18333333333333332,6.338028169014085,"Teleporter (<1min, >$20)"
2025-02-01T17:42:27.000000,0.01,29.0,0.03333333333333333,15.254237288135592,"Teleporter (<1min, >$20)"
2025-02-01T17:12:51.000000,0.0,10.0,0.05,0.0,"Stationary Ride (0mi, >$0)"
2025-02-01T18:27:15.000000,0.0,20.0,0.05,0.0,"Stationary Ride (0mi, >$0)"
2025-02-01T18:06:16.000000,0.0,6.5,5.05,0.0,"Stationary Ride (0mi, >$0)"
