pickup_time,trip_distance,fare,duration_min,speed_mph,ghost_reason
2024-02-01T00:31:14.000000000,0.0,50.0,0.03333333333333333,0.0,"Teleporter (<1min, >$20)"
2024-02-01T01:19:59.000000000,0.0,45.0,0.05,0.0,"Teleporter (<1min, >$20)"
2024-02-01T03:46:32.000000000,0.0,15.0,0.03333333333333333,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T03:47:20.000000000,0.0,15.0,0.03333333333333333,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T03:33:18.000000000,0.0,12.0,0.05,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T04:45:55.000000000,0.0,35.0,4.316666666666666,0.0,"Stationary Ride (0mi, >$0)"
2024-01-25T19:10:32.000000000,0.0,10.0,88.61666666666666,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T05:25:55.000000000,0.0,18.5,10.7,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T05:18:20.000000000,0.0,39.5,22.983333333333334,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T05:13:56.000000000,0.0,17.5,10.566666666666666,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T05:47:34.000000000,0.0,37.5,34.05,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T05:55:48.000000000,0.0,44.5,27.233333333333334,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T06:19:55.000000000,0.0,51.5,57.71666666666667,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T06:59:04.000000000,0.0,25.5,32.53333333333333,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T06:39:27.000000000,3.8,3.0,0.23333333333333334,952.6462395543175,Impossible Physics (>65mph)
2024-02-01T06:53:02.000000000,0.0,31.5,33.31666666666666,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T07:23:02.000000000,0.0,7.9,7.85,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T08:30:25.000000000,0.0,30.5,38.61666666666667,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T08:21:03.000000000,0.0,15.5,5.05,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T08:49:40.000000000,0.0,51.5,54.68333333333333,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T08:54:02.000000000,0.0,3.0,0.16666666666666666,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T09:10:58.000000000,0.0,3.0,0.08333333333333333,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T09:25:03.000000000,0.0,37.5,59.05,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T09:15:31.000000000,0.0,22.5,22.65,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T09:06:57.000000000,0.0,21.5,22.15,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T09:46:42.000000000,0.0,21.5,21.3,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T10:58:52.000000000,0.0,3.7,2.0833333333333335,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T10:09:31.000000000,0.0,29.5,39.483333333333334,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T10:49:56.000000000,0.0,3.0,0.08333333333333333,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T10:32:01.000000000,0.0,33.5,45.36666666666667,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T10:49:37.000000000,0.0,16.5,8.65,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T10:10:57.000000000,0.0,11.5,9.916666666666666,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T11:02:40.000000000,0.0,21.5,16.916666666666668,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T11:26:12.000000000,0.0,10.0,10.15,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T11:06:49.000000000,0.0,7.5,6.716666666666667,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T11:51:59.000000000,0.0,17.5,11.45,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T11:36:59.000000000,0.1,25.0,0.03333333333333333,152.54237288135593,Impossible Physics (>65mph)
2024-02-01T12:47:00.000000000,0.0,3.0,0.3333333333333333,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T12:10:27.000000000,0.0,28.5,21.366666666666667,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T12:52:16.000000000,0.0,26.5,29.966666666666665,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T12:27:13.000000000,0.0,18.5,26.266666666666666,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T12:25:51.000000000,0.0,30.5,55.63333333333333,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T12:03:50.000000000,0.0,21.5,21.4,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T12:58:08.000000000,0.0,19.5,32.166666666666664,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T12:16:28.000000000,0.0,20.5,14.049999999999999,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T12:27:16.000000000,0.0,17.5,13.866666666666667,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T12:43:43.000000000,0.0,3.0,0.4,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T13:35:34.000000000,0.0,25.0,0.06666666666666667,0.0,"Teleporter (<1min, >$20)"
2024-02-01T13:41:12.000000000,0.0,28.5,37.85,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T13:01:07.000000000,0.0,15.5,7.483333333333333,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T14:54:12.000000000,0.0,12.0,0.03333333333333333,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T15:28:08.000000000,0.0,23.5,18.583333333333332,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T15:45:53.000000000,0.0,7.2,6.4,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T15:58:37.000000000,0.0,3.7,1.8499999999999999,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T15:01:52.000000000,0.0,28.5,49.46666666666667,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T15:55:21.000000000,0.0,26.5,59.93333333333333,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T15:56:21.000000000,0.0,23.3,29.866666666666667,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T15:09:37.000000000,0.0,14.2,16.8,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T15:40:31.000000000,0.0,18.5,44.666666666666664,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T15:49:21.000000000,0.06,23.0,0.2833333333333333,12.442396313364053,"Teleporter (<1min, >$20)"
2024-02-01T16:50:23.000000000,0.0,5.8,4.783333333333333,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T16:05:36.000000000,0.0,17.0,0.016666666666666666,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T16:08:55.000000000,0.0,27.5,42.9,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T17:28:16.000000000,0.0,3.0,0.4166666666666667,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T17:14:25.000000000,0.0,33.5,47.71666666666667,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T17:58:14.000000000,1.3,3.0,0.43333333333333335,177.54172989377847,Impossible Physics (>65mph)
2024-02-01T17:10:19.000000000,0.0,25.5,33.86666666666667,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T17:10:18.000000000,0.0,11.4,12.15,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T17:40:00.000000000,0.0,13.5,15.4,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T17:48:41.000000000,0.0,11.4,12.9,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T17:02:51.000000000,0.0,9.3,9.633333333333333,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T17:45:14.000000000,0.0,5.8,4.866666666666666,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T17:14:20.000000000,0.0,3.0,0.16666666666666666,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T17:22:43.000000000,0.0,19.5,16.466666666666665,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T18:32:20.000000000,0.0,30.0,0.06666666666666667,0.0,"Teleporter (<1min, >$20)"
2024-02-01T18:41:18.000000000,0.0,6.5,5.716666666666667,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T18:10:28.000000000,0.0,20.5,19.333333333333332,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T18:34:13.000000000,0.0,15.6,18.53333333333333,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T18:28:53.000000000,0.0,9.3,9.783333333333333,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T18:29:28.000000000,0.0,14.9,17.466666666666665,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T18:48:59.000000000,0.0,6.5,5.766666666666667,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T19:06:19.000000000,0.0,53.5,59.416666666666664,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T19:18:54.000000000,0.0,20.0,0.06666666666666667,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T20:27:00.000000000,0.0,25.0,0.1,0.0,"Teleporter (<1min, >$20)"
2024-02-01T20:27:14.000000000,0.0,12.1,14.083333333333334,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T20:18:29.000000000,0.0,21.2,26.016666666666666,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T21:50:05.000000000,0.0,49.5,41.88333333333333,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T21:32:50.000000000,0.0,10.0,10.416666666666666,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T21:36:46.000000000,0.0,5.8,1384.55,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T22:40:13.000000000,0.0,9.3,9.516666666666666,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T22:27:18.000000000,0.0,22.6,28.8,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T23:10:17.000000000,0.0,18.4,22.55,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T23:31:10.000000000,0.0,4.4,3.0,0.0,"Stationary Ride (0mi, >$0)"
2024-02-01T23:46:35.000000000,0.0,10.0,10.933333333333334,0.0,"Stationary Ride (0mi, >$0)"
2024-02-02T00:20:02.000000000,0.0,8.6,9.116666666666667,0.0,"Stationary Ride (0mi, >$0)"
2024-02-02T00:12:31.000000000,0.0,10.7,11.35,0.0,"Stationary Ride (0mi, >$0)"
2024-02-02T00:35:14.000000000,0.0,24.0,0.05,0.0,"Teleporter (<1min, >$20)"
2024-02-02T01:03:44.000000000,0.0,5.8,6.783333333333333,0.0,"Stationary Ride (0mi, >$0)"
2024-02-02T01:00:16.000000000,0.0,19.0,0.05,0.0,"Stationary Ride (0mi, >$0)"
2024-02-02T03:47:05.000000000,0.0,5.8,4.2,0.0,"Stationary Ride (0mi, >$0)"
2024-02-02T03:58:06.000000000,0.0,7.9,9.833333333333334,0.0,"Stationary Ride (0mi, >$0)"
2024-02-02T04:15:20.000000000,0.0,8.6,8.666666666666666,0.0,"Stationary Ride (0mi, >$0)"
2024-02-02T04:37:30.000000000,0.0,98.0,0.18333333333333332,0.0,"Teleporter (<1min, >$20)"
2024-02-02T05:22:37.000000000,0.0,53.5,33.13333333333333,0.0,"Stationary Ride (0mi, >$0)"
2024-02-02T05:21:39.000000000,0.0,34.5,21.366666666666667,0.0,"Stationary Ride (0mi, >$0)"
2024-02-02T05:32:56.000000000,0.0,37.5,22.083333333333332,0.0,"Stationary Ride (0mi, >$0)"
2024-02-02T06:55:24.000000000,0.0,12.0,0.06666666666666667,0.0,"Stationary Ride (0mi, >$0)"
2024-02-02T06:25:39.000000000,0.0,52.5,54.46666666666667,0.0,"Stationary Ride (0mi, >$0)"
