pickup_time,trip_distance,fare,duration_min,speed_mph,ghost_reason
2024-01-01T00:15:43.000000000,0.0,22.0,0.13333333333333333,0.0,"Teleporter (<1min, >$20)"
2024-01-01T00:34:56.000000000,0.0,50.0,0.016666666666666666,0.0,"Teleporter (<1min, >$20)"
2024-01-01T00:56:37.000000000,0.0,15.0,0.08333333333333333,0.0,"Stationary Ride (0mi, >$0)"
2024-01-01T00:59:24.000000000,0.0,130.0,1.9166666666666667,0.0,"Stationary Ride (0mi, >$0)"
2024-01-01T01:38:21.000000000,0.0,7.9,8.633333333333333,0.0,"Stationary Ride (0mi, >$0)"
2024-01-01T01:21:22.000000000,6.73,110.0,0.7,571.9546742209632,Impossible Physics (>65mph)
2024-01-01T01:28:43.000000000,0.0,15.0,0.48333333333333334,0.0,"Stationary Ride (0mi, >$0)"
2024-01-01T01:53:22.000000000,7.51,80.0,0.03333333333333333,11455.93220338983,Impossible Physics (>65mph)
2024-01-01T01:59:24.000000000,0.0,9.3,9.816666666666666,0.0,"Stationary Ride (0mi, >$0)"
2024-01-01T02:25:33.000000000,0.0,35.0,0.08333333333333333,0.0,"Teleporter (<1min, >$20)"
2024-01-01T02:58:36.000000000,0.0,15.0,0.16666666666666666,0.0,"Stationary Ride (0mi, >$0)"
2024-01-01T02:01:57.000000000,0.0,20.0,3.283333333333333,0.0,"Stationary Ride (0mi, >$0)"
2024-01-01T02:53:17.000000000,0.0,11.5,0.05,0.0,"Stationary Ride (0mi, >$0)"
2024-01-01T02:49:44.000000000,0.0,50.0,0.03333333333333333,0.0,"Teleporter (<1min, >$20)"
2024-01-01T02:11:20.000000000,0.02,59.0,0.5333333333333333,2.224969097651422,"Teleporter (<1min, >$20)"
2024-01-01T02:13:35.000000000,0.09,59.0,0.1,50.943396226415096,"Teleporter (<1min, >$20)"
2024-01-01T02:10:59.000000000,0.0,25.0,0.06666666666666667,0.0,"Teleporter (<1min, >$20)"
2024-01-01T03:30:59.000000000,2.46,14.2,0.05,2635.714285714286,Impossible Physics (>65mph)
2024-01-01T03:38:23.000000000,0.26,50.0,0.13333333333333333,111.96172248803829,Impossible Physics (>65mph)
2024-01-01T03:24:26.000000000,0.12,65.0,0.05,128.57142857142856,Impossible Physics (>65mph)
2024-01-01T04:57:09.000000000,0.0,25.0,0.06666666666666667,0.0,"Teleporter (<1min, >$20)"
2024-01-01T04:30:28.000000000,0.23,10.0,0.05,246.42857142857144,Impossible Physics (>65mph)
2024-01-01T04:39:53.000000000,0.0,30.0,0.4166666666666667,0.0,"Teleporter (<1min, >$20)"
2024-01-01T05:02:23.000000000,0.0,15.0,0.05,0.0,"Stationary Ride (0mi, >$0)"
2024-01-01T05:38:07.000000000,0.0,10.0,0.3833333333333333,0.0,"Stationary Ride (0mi, >$0)"
