pickup_time,trip_distance,fare,duration_min,speed_mph,ghost_reason
2025-05-01T00:25:41.000000,0.0,9.0,0.1,0.0,"Stationary Ride (0mi, >$0)"
2025-05-01T01:00:37.000000,0.0,14.0,0.05,0.0,"Stationary Ride (0mi, >$0)"
2025-05-01T02:58:19.000000,0.0,20.0,1.4,0.0,"Stationary Ride (0mi, >$0)"
2025-05-01T04:46:55.000000,0.0,20.0,0.06666666666666667,0.0,"Stationary Ride (0mi, >$0)"
2025-05-01T04:38:12.000000,0.0,20.5,10.266666666666666,0.0,"Stationary Ride (0mi, >$0)"
2025-05-01T05:58:25.000000,0.0,33.5,22.3,0.0,"Stationary Ride (0mi, >$0)"
2025-05-01T07:14:47.000000,0.0,20.5,18.816666666666666,0.0,"Stationary Ride (0mi, >$0)"
2025-05-01T07:53:37.000000,0.0,44.5,50.96666666666667,0.0,"Stationary Ride (0mi, >$0)"
2025-05-01T07:03:42.000000,0.55,11.0,0.05,589.2857142857143,Impossible Physics (>65mph)
2025-05-01T06:59:26.000000,0.0,10.7,11.166666666666666,0.0,"Stationary Ride (0mi, >$0)"
2025-05-01T07:13:32.000000,0.0,11.4,12.633333333333333,0.0,"Stationary Ride (0mi, >$0)"
2025-05-01T07:47:15.000000,0.0,10.0,10.866666666666667,0.0,"Stationary Ride (0mi, >$0)"
2025-05-01T07:10:10.000000,0.0,10.0,0.06666666666666667,0.0,"Stationary Ride (0mi, >$0)"
2025-05-01T08:20:13.000000,2.3,0.0,0.21666666666666667,619.7604790419161,Impossible Physics (>65mph)
2025-05-01T08:02:56.000000,0.0,16.5,11.866666666666667,0.0,"Stationary Ride (0mi, >$0)"
2025-05-01T08:55:50.000000,0.0,21.5,20.85,0.0,"Stationary Ride (0mi, >$0)"
2025-05-01T08:35:42.000000,0.0,48.5,72.4,0.0,"Stationary Ride (0mi, >$0)"
2025-05-01T08:46:21.000000,0.0,16.5,8.15,0.0,"Stationary Ride (0mi, >$0)"
2025-05-01T09:59:36.000000,0.0,17.5,17.233333333333334,0.0,"Stationary Ride (0mi, >$0)"
2025-05-01T09:04:35.000000,0.0,21.5,27.516666666666666,0.0,"Stationary Ride (0mi, >$0)"
2025-05-01T09:45:46.000000,0.0,16.5,7.983333333333333,0.0,"Stationary Ride (0mi, >$0)"
2025-05-01T21:51:50.000000,0.0,11.0,1.1333333333333333,0.0,"Stationary Ride (0mi, >$0)"
2025-05-01T09:56:41.000000,0.0,18.5,14.166666666666666,0.0,"Stationary Ride (0mi, >$0)"
2025-05-01T09:37:38.000000,0.0,17.0,0.85,0.0,"Stationary Ride (0mi, >$0)"
2025-05-01T09:24:41.000000,0.0,18.5,18.65,0.0,"Stationary Ride (0mi, >$0)"
2025-05-01T10:53:19.000000,0.0,19.5,14.816666666666666,0.0,"Stationary Ride (0mi, >$0)"
2025-05-01T10:21:13.000000,0.0,24.0,0.25,0.0,"Teleporter (<1min, >$20)"
2025-05-01T10:06:52.000000,0.0,34.5,32.016666666666666,0.0,"Stationary Ride (0mi, >$0)"
2025-05-01T10:21:57.000000,0.0,25.5,36.333333333333336,0.0,"Stationary Ride (0mi, >$0)"
2025-05-01T10:07:46.000000,0.0,23.5,38.15,0.0,"Stationary Ride (0mi, >$0)"
2025-05-01T10:44:26.000000,0.0,12.1,18.933333333333334,0.0,"Stationary Ride (0mi, >$0)"
2025-05-01T10:22:04.000000,0.0,47.5,56.0,0.0,"Stationary Ride (0mi, >$0)"
2025-05-01T11:09:46.000000,0.0,18.5,19.066666666666666,0.0,"Stationary Ride (0mi, >$0)"
2025-05-01T11:57:47.000000,0.0,23.5,27.53333333333333,0.0,"Stationary Ride (0mi, >$0)"
2025-05-01T11:04:01.000000,0.0,30.0,0.9,0.0,"Teleporter (<1min, >$20)"
2025-05-01T11:16:57.000000,0.0,3.0,0.18333333333333332,0.0,"Stationary Ride (0mi, >$0)"
2025-05-01T11:00:55.000000,0.0,34.5,32.233333333333334,0.0,"Stationary Ride (0mi, >$0)"
2025-05-01T11:14:29.000000,0.0,14.5,3.533333333333333,0.0,"Stationary Ride (0mi, >$0)"
2025-05-01T11:52:25.000000,0.0,29.5,45.81666666666666,0.0,"Stationary Ride (0mi, >$0)"
2025-05-01T12:20:41.000000,0.0,19.5,18.85,0.0,"Stationary Ride (0mi, >$0)"
2025-05-01T11:44:29.000000,17.87,84.2,6.816666666666666,157.15262849325777,Impossible Physics (>65mph)
2025-05-01T12:17:30.000000,0.0,16.5,10.2,0.0,"Stationary Ride (0mi, >$0)"
2025-05-01T12:10:08.000000,0.0,3.0,0.26666666666666666,0.0,"Stationary Ride (0mi, >$0)"
2025-05-01T12:30:47.000000,0.0,22.5,24.78333333333333,0.0,"Stationary Ride (0mi, >$0)"
2025-05-01T12:39:14.000000,0.0,34.5,56.06666666666666,0.0,"Stationary Ride (0mi, >$0)"
2025-05-01T13:43:43.000000,0.0,27.5,17.3,0.0,"Stationary Ride (0mi, >$0)"
2025-05-01T13:31:32.000000,0.0,51.5,44.2,0.0,"Stationary Ride (0mi, >$0)"
2025-05-01T13:31:50.000000,0.0,22.5,24.383333333333333,0.0,"Stationary Ride (0mi, >$0)"
2025-05-01T13:03:44.000000,0.0,24.0,0.05,0.0,"Teleporter (<1min, >$20)"
2025-05-01T13:11:08.000000,0.0,3.0,0.5333333333333333,0.0,"Stationary Ride (0mi, >$0)"
2025-05-01T13:33:34.000000,0.0,300.0,0.06666666666666667,0.0,"Teleporter (<1min, >$20)"
